text,label
Is getting my identity verified required before I can use my account?,why_verify_identity
There is a Direct Debit that looks suspicious.,direct_debit_payment_not_recognised
How much does it cost for a physical card?,order_physical_card
I made a transfer and the person I transferred the money to didn't receive the right amount? Why did this happen and how do I get the rest of the money to them?,transfer_fee_charged
At what places accept my card?,card_acceptance
There appears to have been a reversion in my top up,top_up_reverted
How can I receive money?,receiving_money
There has been a payment  in the App that has not be done by me.,card_payment_not_recognised
I happened to forget my password,passcode_forgotten
can i go into my app to find my pin,get_physical_card
Do you know the closest ATM?,atm_support
Why does the top-up need verification?,verify_top_up
How many transactions can I do with a disposable card?,disposable_card_limits
Is there any limits I should know about if I'm going to use a disposable virtual card?,disposable_card_limits
Will you be adding more currencies in the future?,fiat_currency_support
Am I going to be charged for topping up by transfer?,top_up_by_bank_transfer_charge
I have to verify my identity. What do I need to do?,verify_my_identity
Why was my account deducted from a seller when I didn't approve of it?,direct_debit_payment_not_recognised
How long do transfers take to go though,balance_not_updated_after_bank_transfer
why hasn't my virtual card arrived?,getting_virtual_card
There is a strange charge on my debit statement,direct_debit_payment_not_recognised
I need a refund?,request_refund
I am seeing in the App a some cash withdrawal that I did not do,cash_withdrawal_not_recognised
Why are you asking so many questions about me?,why_verify_identity
Do I get an actual card?,order_physical_card
do the details of my profile have to match my documents,verify_my_identity
I attempted to get cash in the ATM but it was not authorized,declined_cash_withdrawal
"Even though I made a cash deposit, I am not seeing it in my account.",balance_not_updated_after_cheque_or_cash_deposit
Where do I locate topping up with cash.,top_up_by_cash_or_cheque
The ATM took my card.,card_swallowed
My contactless is non-functional.,contactless_not_working
How do I convert currencies with the app?,exchange_via_app
My money didnt go through after I transferred.,beneficiary_not_allowed
"A WD was just made on my account, but it was not me and I still have my card.  What to do?",cash_withdrawal_not_recognised
My card was not accepted.,declined_card_payment
"I think someone saw my PIN and I am on vacation in Spain, can I change it locally at an ATM?",change_pin
How can I top up with Google Pay?,apple_pay_or_google_pay
Can I have it delivered on the date I need it delivered?,card_delivery_estimate
"My receipt shows an extra charge on my transfer, why is this?",transfer_fee_charged
How long does it take for pending to go through,pending_transfer
can i verify my identity i the app,verify_my_identity
I have a payment that hasn't went through yet.,pending_card_payment
"I don't recognize this payment on my app, I am sure I didn't spend any money there.",card_payment_not_recognised
I am still waiting for a transaction to be completed,transfer_not_received_by_recipient
Why are there so many fees on my statement?,extra_charge_on_statement
The ATM keeps declining my card. I tried at two different ATMs. Can you tell me if there's an issue with my account?,declined_cash_withdrawal
How do I cancel a recent transfer?,cancel_transfer
Can I use app to reset PIN attempts?,card_not_working
Why did my transfer not work?,failed_transfer
Do I need to pay extra for exchanging currencies?,exchange_charge
Will I be charged for adding money using an international card?,top_up_by_card_charge
I have a confusing payment appear on my statement and I don't recognise it!,card_payment_not_recognised
I didn't get the correct amount of money from the ATM machine,wrong_amount_of_cash_received
A seller is stating that they haven't received money yet when the money has already deducted from my account.,reverted_card_payment?
Where is the virtual card?,getting_virtual_card
How do I go through the process of currency exchange?,exchange_via_app
need to know places i can withdraw money,atm_support
The transfer I just made needs to be cancelled right now. It was my mistake. Please help me cancel it before it goes through!,cancel_transfer
I topped up but it didn't complete,pending_top_up
My card is about to expire. What do I need to do?,card_about_to_expire
I didn't make a payment that shows in my app.,card_payment_not_recognised
I have a duplicate payment showing up on the app. How do I stop myself being charged for the thing twice?,transaction_charged_twice
Where can I use my Mastercard?,card_acceptance
Is it normal to see a fee for transferring money?,transfer_fee_charged
I have to verify the source of my funds,verify_source_of_funds
Where is the auto top-up option?,automatic_top_up
How is my card payment still pending?,pending_card_payment
I'm not seeing my cash deposit showing up in my account.,balance_not_updated_after_cheque_or_cash_deposit
